Genome ID,Genome Name_x,Superkingdom,Family,Genome Quality,BioProject Accession,BioSample Accession,Assembly Accession,GenBank Accessions,Isolation Source,Collection Year,Isolation Country,Geographic Location,region,antibiotic_name,phenotype_label,gene_blaCTX_M,gene_blaSHV,gene_fosA,gene_blaNDM,gene_qnrB
573.59037,Klebsiella pneumoniae SP1100,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19804579,GCA_031624815.1,JAHQJP000000000,sputum,2020,India,India,Other,cefoxitin,0,1,1,1,0,1
573.59037,Klebsiella pneumoniae SP1100,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19804579,GCA_031624815.1,JAHQJP000000000,sputum,2020,India,India,Other,trimethoprim/sulfamethoxazole,1,1,1,1,0,1
573.59037,Klebsiella pneumoniae SP1100,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19804579,GCA_031624815.1,JAHQJP000000000,sputum,2020,India,India,Other,piperacillin/tazobactam,0,1,1,1,0,1
573.59037,Klebsiella pneumoniae SP1100,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19804579,GCA_031624815.1,JAHQJP000000000,sputum,2020,India,India,Other,ertapenem,0,1,1,1,0,1
573.59037,Klebsiella pneumoniae SP1100,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19804579,GCA_031624815.1,JAHQJP000000000,sputum,2020,India,India,Other,meropenem,0,1,1,1,0,1
573.59037,Klebsiella pneumoniae SP1100,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19804579,GCA_031624815.1,JAHQJP000000000,sputum,2020,India,India,Other,levofloxacin,1,1,1,1,0,1
573.59037,Klebsiella pneumoniae SP1100,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19804579,GCA_031624815.1,JAHQJP000000000,sputum,2020,India,India,Other,amikacin,0,1,1,1,0,1
573.59037,Klebsiella pneumoniae SP1100,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19804579,GCA_031624815.1,JAHQJP000000000,sputum,2020,India,India,Other,tetracycline,1,1,1,1,0,1
573.59037,Klebsiella pneumoniae SP1100,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19804579,GCA_031624815.1,JAHQJP000000000,sputum,2020,India,India,Other,ciprofloxacin,1,1,1,1,0,1
573.59037,Klebsiella pneumoniae SP1100,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19804579,GCA_031624815.1,JAHQJP000000000,sputum,2020,India,India,Other,gentamicin,0,1,1,1,0,1
573.59037,Klebsiella pneumoniae SP1100,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19804579,GCA_031624815.1,JAHQJP000000000,sputum,2020,India,India,Other,imipenem,0,1,1,1,0,1
573.59037,Klebsiella pneumoniae SP1100,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19804579,GCA_031624815.1,JAHQJP000000000,sputum,2020,India,India,Other,tobramycin,1,1,1,1,0,1
573.59037,Klebsiella pneumoniae SP1100,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19804579,GCA_031624815.1,JAHQJP000000000,sputum,2020,India,India,Other,cefepime,1,1,1,1,0,1
573.59037,Klebsiella pneumoniae SP1100,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19804579,GCA_031624815.1,JAHQJP000000000,sputum,2020,India,India,Other,aztreonam,1,1,1,1,0,1
573.59038,Klebsiella pneumoniae SP2866,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820052,GCA_031624875.1,JAHQYP000000000,sputum,2020,India,India,Other,amikacin,0,0,1,1,0,0
573.59038,Klebsiella pneumoniae SP2866,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820052,GCA_031624875.1,JAHQYP000000000,sputum,2020,India,India,Other,aztreonam,0,0,1,1,0,0
573.59038,Klebsiella pneumoniae SP2866,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820052,GCA_031624875.1,JAHQYP000000000,sputum,2020,India,India,Other,imipenem,0,0,1,1,0,0
573.59038,Klebsiella pneumoniae SP2866,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820052,GCA_031624875.1,JAHQYP000000000,sputum,2020,India,India,Other,ertapenem,0,0,1,1,0,0
573.59038,Klebsiella pneumoniae SP2866,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820052,GCA_031624875.1,JAHQYP000000000,sputum,2020,India,India,Other,tetracycline,0,0,1,1,0,0
573.59038,Klebsiella pneumoniae SP2866,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820052,GCA_031624875.1,JAHQYP000000000,sputum,2020,India,India,Other,tobramycin,0,0,1,1,0,0
573.59038,Klebsiella pneumoniae SP2866,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820052,GCA_031624875.1,JAHQYP000000000,sputum,2020,India,India,Other,cefoxitin,0,0,1,1,0,0
573.59038,Klebsiella pneumoniae SP2866,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820052,GCA_031624875.1,JAHQYP000000000,sputum,2020,India,India,Other,ciprofloxacin,0,0,1,1,0,0
573.59038,Klebsiella pneumoniae SP2866,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820052,GCA_031624875.1,JAHQYP000000000,sputum,2020,India,India,Other,meropenem,0,0,1,1,0,0
573.59038,Klebsiella pneumoniae SP2866,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820052,GCA_031624875.1,JAHQYP000000000,sputum,2020,India,India,Other,piperacillin/tazobactam,0,0,1,1,0,0
573.59038,Klebsiella pneumoniae SP2866,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820052,GCA_031624875.1,JAHQYP000000000,sputum,2020,India,India,Other,gentamicin,0,0,1,1,0,0
573.59038,Klebsiella pneumoniae SP2866,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820052,GCA_031624875.1,JAHQYP000000000,sputum,2020,India,India,Other,trimethoprim/sulfamethoxazole,0,0,1,1,0,0
573.59038,Klebsiella pneumoniae SP2866,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820052,GCA_031624875.1,JAHQYP000000000,sputum,2020,India,India,Other,levofloxacin,0,0,1,1,0,0
573.59038,Klebsiella pneumoniae SP2866,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820052,GCA_031624875.1,JAHQYP000000000,sputum,2020,India,India,Other,cefepime,0,0,1,1,0,0
573.59039,Klebsiella pneumoniae SP3372,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820053,GCA_031624895.1,JAHQYQ000000000,sputum,2020,India,India,Other,cefepime,1,1,1,1,1,1
573.59039,Klebsiella pneumoniae SP3372,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820053,GCA_031624895.1,JAHQYQ000000000,sputum,2020,India,India,Other,amikacin,0,1,1,1,1,1
573.59039,Klebsiella pneumoniae SP3372,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820053,GCA_031624895.1,JAHQYQ000000000,sputum,2020,India,India,Other,aztreonam,1,1,1,1,1,1
573.59039,Klebsiella pneumoniae SP3372,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820053,GCA_031624895.1,JAHQYQ000000000,sputum,2020,India,India,Other,ertapenem,0,1,1,1,1,1
573.59039,Klebsiella pneumoniae SP3372,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820053,GCA_031624895.1,JAHQYQ000000000,sputum,2020,India,India,Other,ciprofloxacin,1,1,1,1,1,1
573.59039,Klebsiella pneumoniae SP3372,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820053,GCA_031624895.1,JAHQYQ000000000,sputum,2020,India,India,Other,gentamicin,0,1,1,1,1,1
573.59039,Klebsiella pneumoniae SP3372,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820053,GCA_031624895.1,JAHQYQ000000000,sputum,2020,India,India,Other,piperacillin/tazobactam,0,1,1,1,1,1
573.59039,Klebsiella pneumoniae SP3372,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820053,GCA_031624895.1,JAHQYQ000000000,sputum,2020,India,India,Other,tetracycline,0,1,1,1,1,1
573.59039,Klebsiella pneumoniae SP3372,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820053,GCA_031624895.1,JAHQYQ000000000,sputum,2020,India,India,Other,cefoxitin,0,1,1,1,1,1
573.59039,Klebsiella pneumoniae SP3372,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820053,GCA_031624895.1,JAHQYQ000000000,sputum,2020,India,India,Other,trimethoprim/sulfamethoxazole,1,1,1,1,1,1
573.59039,Klebsiella pneumoniae SP3372,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820053,GCA_031624895.1,JAHQYQ000000000,sputum,2020,India,India,Other,levofloxacin,1,1,1,1,1,1
573.59039,Klebsiella pneumoniae SP3372,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820053,GCA_031624895.1,JAHQYQ000000000,sputum,2020,India,India,Other,tobramycin,0,1,1,1,1,1
573.59039,Klebsiella pneumoniae SP3372,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820053,GCA_031624895.1,JAHQYQ000000000,sputum,2020,India,India,Other,imipenem,0,1,1,1,1,1
573.59039,Klebsiella pneumoniae SP3372,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820053,GCA_031624895.1,JAHQYQ000000000,sputum,2020,India,India,Other,meropenem,0,1,1,1,1,1
573.5904,Klebsiella pneumoniae SP3600,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820425,GCA_031624915.1,JAHQYR000000000,sputum,2020,India,India,Other,ertapenem,0,1,1,1,1,0
573.5904,Klebsiella pneumoniae SP3600,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820425,GCA_031624915.1,JAHQYR000000000,sputum,2020,India,India,Other,amikacin,0,1,1,1,1,0
573.5904,Klebsiella pneumoniae SP3600,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820425,GCA_031624915.1,JAHQYR000000000,sputum,2020,India,India,Other,cefepime,0,1,1,1,1,0
573.5904,Klebsiella pneumoniae SP3600,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820425,GCA_031624915.1,JAHQYR000000000,sputum,2020,India,India,Other,meropenem,0,1,1,1,1,0
573.5904,Klebsiella pneumoniae SP3600,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820425,GCA_031624915.1,JAHQYR000000000,sputum,2020,India,India,Other,tobramycin,1,1,1,1,1,0
573.5904,Klebsiella pneumoniae SP3600,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820425,GCA_031624915.1,JAHQYR000000000,sputum,2020,India,India,Other,tetracycline,1,1,1,1,1,0
573.5904,Klebsiella pneumoniae SP3600,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820425,GCA_031624915.1,JAHQYR000000000,sputum,2020,India,India,Other,piperacillin/tazobactam,0,1,1,1,1,0
573.5904,Klebsiella pneumoniae SP3600,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820425,GCA_031624915.1,JAHQYR000000000,sputum,2020,India,India,Other,gentamicin,0,1,1,1,1,0
573.5904,Klebsiella pneumoniae SP3600,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820425,GCA_031624915.1,JAHQYR000000000,sputum,2020,India,India,Other,trimethoprim/sulfamethoxazole,0,1,1,1,1,0
573.5904,Klebsiella pneumoniae SP3600,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820425,GCA_031624915.1,JAHQYR000000000,sputum,2020,India,India,Other,ciprofloxacin,0,1,1,1,1,0
573.5904,Klebsiella pneumoniae SP3600,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820425,GCA_031624915.1,JAHQYR000000000,sputum,2020,India,India,Other,imipenem,0,1,1,1,1,0
573.5904,Klebsiella pneumoniae SP3600,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820425,GCA_031624915.1,JAHQYR000000000,sputum,2020,India,India,Other,levofloxacin,0,1,1,1,1,0
573.5904,Klebsiella pneumoniae SP3600,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820425,GCA_031624915.1,JAHQYR000000000,sputum,2020,India,India,Other,aztreonam,0,1,1,1,1,0
573.5904,Klebsiella pneumoniae SP3600,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820425,GCA_031624915.1,JAHQYR000000000,sputum,2020,India,India,Other,cefoxitin,1,1,1,1,1,0
573.59041,Klebsiella pneumoniae SP3734,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820426,GCA_031624935.1,JAHQYS000000000,sputum,2020,India,India,Other,gentamicin,0,1,1,1,1,0
573.59041,Klebsiella pneumoniae SP3734,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820426,GCA_031624935.1,JAHQYS000000000,sputum,2020,India,India,Other,tobramycin,0,1,1,1,1,0
573.59041,Klebsiella pneumoniae SP3734,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820426,GCA_031624935.1,JAHQYS000000000,sputum,2020,India,India,Other,ciprofloxacin,1,1,1,1,1,0
573.59041,Klebsiella pneumoniae SP3734,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820426,GCA_031624935.1,JAHQYS000000000,sputum,2020,India,India,Other,aztreonam,1,1,1,1,1,0
573.59041,Klebsiella pneumoniae SP3734,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820426,GCA_031624935.1,JAHQYS000000000,sputum,2020,India,India,Other,piperacillin/tazobactam,0,1,1,1,1,0
573.59041,Klebsiella pneumoniae SP3734,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820426,GCA_031624935.1,JAHQYS000000000,sputum,2020,India,India,Other,ertapenem,0,1,1,1,1,0
573.59041,Klebsiella pneumoniae SP3734,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820426,GCA_031624935.1,JAHQYS000000000,sputum,2020,India,India,Other,amikacin,0,1,1,1,1,0
573.59041,Klebsiella pneumoniae SP3734,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820426,GCA_031624935.1,JAHQYS000000000,sputum,2020,India,India,Other,trimethoprim/sulfamethoxazole,1,1,1,1,1,0
573.59041,Klebsiella pneumoniae SP3734,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820426,GCA_031624935.1,JAHQYS000000000,sputum,2020,India,India,Other,cefepime,1,1,1,1,1,0
573.59041,Klebsiella pneumoniae SP3734,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820426,GCA_031624935.1,JAHQYS000000000,sputum,2020,India,India,Other,levofloxacin,1,1,1,1,1,0
573.59041,Klebsiella pneumoniae SP3734,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820426,GCA_031624935.1,JAHQYS000000000,sputum,2020,India,India,Other,cefoxitin,0,1,1,1,1,0
573.59041,Klebsiella pneumoniae SP3734,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820426,GCA_031624935.1,JAHQYS000000000,sputum,2020,India,India,Other,tetracycline,0,1,1,1,1,0
573.59041,Klebsiella pneumoniae SP3734,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820426,GCA_031624935.1,JAHQYS000000000,sputum,2020,India,India,Other,meropenem,0,1,1,1,1,0
573.59041,Klebsiella pneumoniae SP3734,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820426,GCA_031624935.1,JAHQYS000000000,sputum,2020,India,India,Other,imipenem,0,1,1,1,1,0
573.59042,Klebsiella pneumoniae BA11007,Bacteria,Enterobacteriaceae,Good,PRJNA740122,SAMN19820817,GCA_031624985.1,JAHQYU000000000,blood,2020,India,India,Other,amikacin,0,1,1,1,0,0
573.59042,Klebsiella pneumoniae BA11007,Bacteria,Enterobacteriaceae,Good,PRJNA740122,SAMN19820817,GCA_031624985.1,JAHQYU000000000,blood,2020,India,India,Other,ciprofloxacin,1,1,1,1,0,0
573.59042,Klebsiella pneumoniae BA11007,Bacteria,Enterobacteriaceae,Good,PRJNA740122,SAMN19820817,GCA_031624985.1,JAHQYU000000000,blood,2020,India,India,Other,cefepime,1,1,1,1,0,0
573.59042,Klebsiella pneumoniae BA11007,Bacteria,Enterobacteriaceae,Good,PRJNA740122,SAMN19820817,GCA_031624985.1,JAHQYU000000000,blood,2020,India,India,Other,gentamicin,1,1,1,1,0,0
573.59042,Klebsiella pneumoniae BA11007,Bacteria,Enterobacteriaceae,Good,PRJNA740122,SAMN19820817,GCA_031624985.1,JAHQYU000000000,blood,2020,India,India,Other,tetracycline,0,1,1,1,0,0
573.59042,Klebsiella pneumoniae BA11007,Bacteria,Enterobacteriaceae,Good,PRJNA740122,SAMN19820817,GCA_031624985.1,JAHQYU000000000,blood,2020,India,India,Other,piperacillin/tazobactam,1,1,1,1,0,0
573.59042,Klebsiella pneumoniae BA11007,Bacteria,Enterobacteriaceae,Good,PRJNA740122,SAMN19820817,GCA_031624985.1,JAHQYU000000000,blood,2020,India,India,Other,imipenem,0,1,1,1,0,0
573.59042,Klebsiella pneumoniae BA11007,Bacteria,Enterobacteriaceae,Good,PRJNA740122,SAMN19820817,GCA_031624985.1,JAHQYU000000000,blood,2020,India,India,Other,aztreonam,1,1,1,1,0,0
573.59042,Klebsiella pneumoniae BA11007,Bacteria,Enterobacteriaceae,Good,PRJNA740122,SAMN19820817,GCA_031624985.1,JAHQYU000000000,blood,2020,India,India,Other,meropenem,0,1,1,1,0,0
573.59042,Klebsiella pneumoniae BA11007,Bacteria,Enterobacteriaceae,Good,PRJNA740122,SAMN19820817,GCA_031624985.1,JAHQYU000000000,blood,2020,India,India,Other,tobramycin,1,1,1,1,0,0
573.59042,Klebsiella pneumoniae BA11007,Bacteria,Enterobacteriaceae,Good,PRJNA740122,SAMN19820817,GCA_031624985.1,JAHQYU000000000,blood,2020,India,India,Other,levofloxacin,1,1,1,1,0,0
573.59042,Klebsiella pneumoniae BA11007,Bacteria,Enterobacteriaceae,Good,PRJNA740122,SAMN19820817,GCA_031624985.1,JAHQYU000000000,blood,2020,India,India,Other,cefoxitin,1,1,1,1,0,0
573.59042,Klebsiella pneumoniae BA11007,Bacteria,Enterobacteriaceae,Good,PRJNA740122,SAMN19820817,GCA_031624985.1,JAHQYU000000000,blood,2020,India,India,Other,ertapenem,0,1,1,1,0,0
573.59042,Klebsiella pneumoniae BA11007,Bacteria,Enterobacteriaceae,Good,PRJNA740122,SAMN19820817,GCA_031624985.1,JAHQYU000000000,blood,2020,India,India,Other,trimethoprim/sulfamethoxazole,1,1,1,1,0,0
573.59043,Klebsiella pneumoniae SP3793,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820679,GCA_031624955.1,JAHQYT000000000,bronchoalveolar lavage,2020,India,India,Other,ciprofloxacin,1,1,0,1,1,1
573.59043,Klebsiella pneumoniae SP3793,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820679,GCA_031624955.1,JAHQYT000000000,bronchoalveolar lavage,2020,India,India,Other,imipenem,0,1,0,1,1,1
573.59043,Klebsiella pneumoniae SP3793,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820679,GCA_031624955.1,JAHQYT000000000,bronchoalveolar lavage,2020,India,India,Other,cefoxitin,0,1,0,1,1,1
573.59043,Klebsiella pneumoniae SP3793,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820679,GCA_031624955.1,JAHQYT000000000,bronchoalveolar lavage,2020,India,India,Other,ertapenem,0,1,0,1,1,1
573.59043,Klebsiella pneumoniae SP3793,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820679,GCA_031624955.1,JAHQYT000000000,bronchoalveolar lavage,2020,India,India,Other,gentamicin,1,1,0,1,1,1
573.59043,Klebsiella pneumoniae SP3793,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820679,GCA_031624955.1,JAHQYT000000000,bronchoalveolar lavage,2020,India,India,Other,tobramycin,1,1,0,1,1,1
573.59043,Klebsiella pneumoniae SP3793,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820679,GCA_031624955.1,JAHQYT000000000,bronchoalveolar lavage,2020,India,India,Other,amikacin,0,1,0,1,1,1
573.59043,Klebsiella pneumoniae SP3793,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820679,GCA_031624955.1,JAHQYT000000000,bronchoalveolar lavage,2020,India,India,Other,cefepime,1,1,0,1,1,1
573.59043,Klebsiella pneumoniae SP3793,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820679,GCA_031624955.1,JAHQYT000000000,bronchoalveolar lavage,2020,India,India,Other,levofloxacin,1,1,0,1,1,1
573.59043,Klebsiella pneumoniae SP3793,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820679,GCA_031624955.1,JAHQYT000000000,bronchoalveolar lavage,2020,India,India,Other,trimethoprim/sulfamethoxazole,0,1,0,1,1,1
573.59043,Klebsiella pneumoniae SP3793,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820679,GCA_031624955.1,JAHQYT000000000,bronchoalveolar lavage,2020,India,India,Other,meropenem,0,1,0,1,1,1
573.59043,Klebsiella pneumoniae SP3793,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820679,GCA_031624955.1,JAHQYT000000000,bronchoalveolar lavage,2020,India,India,Other,piperacillin/tazobactam,0,1,0,1,1,1
573.59043,Klebsiella pneumoniae SP3793,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820679,GCA_031624955.1,JAHQYT000000000,bronchoalveolar lavage,2020,India,India,Other,aztreonam,0,1,0,1,1,1
573.59043,Klebsiella pneumoniae SP3793,Bacteria,Enterobacteriaceae,Good,PRJNA739866,SAMN19820679,GCA_031624955.1,JAHQYT000000000,bronchoalveolar lavage,2020,India,India,Other,tetracycline,0,1,0,1,1,1
573.59044,Klebsiella pneumoniae BA23750,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340047,GCA_031626535.1,JANEYP000000000,blood,2021,India,India,Other,cefepime,0,0,1,1,0,0
573.59044,Klebsiella pneumoniae BA23750,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340047,GCA_031626535.1,JANEYP000000000,blood,2021,India,India,Other,gentamicin,0,0,1,1,0,0
573.59044,Klebsiella pneumoniae BA23750,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340047,GCA_031626535.1,JANEYP000000000,blood,2021,India,India,Other,amikacin,0,0,1,1,0,0
573.59044,Klebsiella pneumoniae BA23750,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340047,GCA_031626535.1,JANEYP000000000,blood,2021,India,India,Other,meropenem,0,0,1,1,0,0
573.59044,Klebsiella pneumoniae BA23750,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340047,GCA_031626535.1,JANEYP000000000,blood,2021,India,India,Other,aztreonam,0,0,1,1,0,0
573.59044,Klebsiella pneumoniae BA23750,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340047,GCA_031626535.1,JANEYP000000000,blood,2021,India,India,Other,cefoxitin,0,0,1,1,0,0
573.59044,Klebsiella pneumoniae BA23750,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340047,GCA_031626535.1,JANEYP000000000,blood,2021,India,India,Other,piperacillin/tazobactam,0,0,1,1,0,0
573.59044,Klebsiella pneumoniae BA23750,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340047,GCA_031626535.1,JANEYP000000000,blood,2021,India,India,Other,ciprofloxacin,0,0,1,1,0,0
573.59044,Klebsiella pneumoniae BA23750,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340047,GCA_031626535.1,JANEYP000000000,blood,2021,India,India,Other,trimethoprim/sulfamethoxazole,0,0,1,1,0,0
573.59044,Klebsiella pneumoniae BA23750,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340047,GCA_031626535.1,JANEYP000000000,blood,2021,India,India,Other,levofloxacin,0,0,1,1,0,0
573.59044,Klebsiella pneumoniae BA23750,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340047,GCA_031626535.1,JANEYP000000000,blood,2021,India,India,Other,tetracycline,0,0,1,1,0,0
573.59044,Klebsiella pneumoniae BA23750,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340047,GCA_031626535.1,JANEYP000000000,blood,2021,India,India,Other,ertapenem,0,0,1,1,0,0
573.59044,Klebsiella pneumoniae BA23750,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340047,GCA_031626535.1,JANEYP000000000,blood,2021,India,India,Other,tobramycin,0,0,1,1,0,0
573.59044,Klebsiella pneumoniae BA23750,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340047,GCA_031626535.1,JANEYP000000000,blood,2021,India,India,Other,imipenem,0,0,1,1,0,0
573.59045,Klebsiella pneumoniae BA11948,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340049,GCA_031626575.1,JANEYN000000000,blood,2020,India,India,Other,imipenem,0,0,1,1,0,0
573.59045,Klebsiella pneumoniae BA11948,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340049,GCA_031626575.1,JANEYN000000000,blood,2020,India,India,Other,ciprofloxacin,0,0,1,1,0,0
573.59045,Klebsiella pneumoniae BA11948,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340049,GCA_031626575.1,JANEYN000000000,blood,2020,India,India,Other,tobramycin,0,0,1,1,0,0
573.59045,Klebsiella pneumoniae BA11948,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340049,GCA_031626575.1,JANEYN000000000,blood,2020,India,India,Other,piperacillin/tazobactam,0,0,1,1,0,0
573.59045,Klebsiella pneumoniae BA11948,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340049,GCA_031626575.1,JANEYN000000000,blood,2020,India,India,Other,aztreonam,0,0,1,1,0,0
573.59045,Klebsiella pneumoniae BA11948,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340049,GCA_031626575.1,JANEYN000000000,blood,2020,India,India,Other,gentamicin,0,0,1,1,0,0
573.59045,Klebsiella pneumoniae BA11948,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340049,GCA_031626575.1,JANEYN000000000,blood,2020,India,India,Other,ertapenem,0,0,1,1,0,0
573.59045,Klebsiella pneumoniae BA11948,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340049,GCA_031626575.1,JANEYN000000000,blood,2020,India,India,Other,amikacin,0,0,1,1,0,0
573.59045,Klebsiella pneumoniae BA11948,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340049,GCA_031626575.1,JANEYN000000000,blood,2020,India,India,Other,levofloxacin,0,0,1,1,0,0
573.59045,Klebsiella pneumoniae BA11948,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340049,GCA_031626575.1,JANEYN000000000,blood,2020,India,India,Other,cefoxitin,0,0,1,1,0,0
573.59045,Klebsiella pneumoniae BA11948,Bacteria,Enterobacteriaceae,Good,PRJNA852664,SAMN29340049,GCA_031626575.1,JANEYN000000000,blood,2020,India,India,Other,cefepime,0,0,1,1,0,0
